"cell","orig.ident","nCount_RNA_raw","nFeature_RNA_raw","sample_id","gestational_week","tile","sample","sample_stage","x_pixel","y_pixel","x_um","y_um","x","y","n_genes","n_counts","leiden","predicted.celltype","predicted.celltype.score","week","spatial_x_use","spatial_y_use","celltype_author","predicted.id","prediction.score.max","celltype_final_conservative","celltype_final_source","celltype_final_refined","celltype_refined_source","lineage_EVT","lineage_vCTB","lineage_STB","lineage_Endothelial","lineage_Fibroblast","lineage_Macrophage","lineage_NK","celltype_lineage_rescue","lineage_score_max","lineage_label_max","niche_cluster","dataset","permissiveness_global","permissiveness_global_pct","label"
"W9_W9_tile_0_cell_1120","W9",81,66,"W9",9,"tile_W9_0","W9","9w_1d",3418,15276,484.1518,2168.7445,484.1518,2168.7445,66,81,0,"vCTB2",0.613859591878488,9,484.1518,2168.7445,"vCTB2","vCTB2",0.613859591878488,"vCTB2","author","vCTB2","author",-1.09076952044773,1.25896817468635,-0.748230260917452,-0.135046465106887,-0.865342015833075,-0.600131190249539,-0.0708569706727326,NA,1.25896817468635,"vCTB","N4","starmap",-1.41377139811265,0.217530098504196,"vCTB2"
"W9_W9_tile_0_cell_190","W9",96,70,"W9",9,"tile_W9_0","W9","9w_1d",3479,15142,492.81258,2149.71918,492.81258,2149.71918,70,96,0,"vCTB2",0.61380750853145,9,492.81258,2149.71918,"vCTB2","vCTB2",0.61380750853145,"vCTB2","author","vCTB2","author",-1.32404634850779,0.168472825126673,-0.341683071506528,-0.267577782009168,-2.12715972869205,-0.710404616013046,-0.105765962005688,NA,0.168472825126673,"vCTB","N4","starmap",-1.59842652996824,0.173750456037942,"vCTB2"
"W9_W9_tile_0_cell_384","W9",213,156,"W9",9,"tile_W9_0","W9","9w_1d",3656,14866,517.94304,2110.5327,517.94304,2110.5327,156,213,8,"Fibroblast2",0.586698608386036,9,517.94304,2110.5327,"Fibroblast2","Fibroblast2",0.586698608386036,"Fibroblast2","author","Fibroblast2","author",-0.562775609854212,-2.25014528734445,-1.03762273293201,-0.229302117306331,46.5883860367747,-0.749342214198276,-0.121139399210707,NA,46.5883860367747,"Fibroblast","N5","starmap",-0.282473329960234,0.386537759941627,"Fibroblast2"
"W9_W9_tile_0_cell_565","W9",221,155,"W9",9,"tile_W9_0","W9","9w_1d",3205,15409,453.91006,2187.62784,453.91006,2187.62784,155,221,5,"vCTB2",0.281068246909096,9,453.91006,2187.62784,"vCTB2","vCTB2",0.281068246909096,"vCTB2","author","vCTB2","author",-1.82169046246059,-2.54944026634431,-0.884427322046602,0.0901531367681794,-3.51524116734363,1.92959912845326,1.4805763617665,NA,1.92959912845326,"Macrophage","N2","starmap",-1.42471835811891,0.21579715432324,"vCTB2"
"W9_W9_tile_0_cell_992","W9",154,129,"W9",9,"tile_W9_0","W9","9w_1d",3667.5,15116.5,519.57581,2146.09869,519.57581,2146.09869,129,154,3,"Fibroblast1",0.618408764515369,9,519.57581,2146.09869,"Fibroblast1","Fibroblast1",0.618408764515369,"Fibroblast1","author","Fibroblast1","author",1.29076341361243,-2.06416957496151,-0.967342111889891,-0.179330617430989,15.2756710335273,-0.795612309836011,-0.122854371568413,NA,15.2756710335273,"Fibroblast","N5","starmap",-1.13405732659101,0.267329441809559,"Fibroblast1"
"W9_W9_tile_10_cell_100","W9",150,52,"W9",9,"tile_W9_10","W9","9w_1d",17632.5,12545,2502.32651,1780.99712,2502.32651,1780.99712,52,150,2,"vCTB2",0.373167413858433,9,2502.32651,1780.99712,"vCTB2","vCTB2",0.373167413858433,"vCTB2","author","vCTB2","author",-1.39715125444933,0.351630341739075,-0.309819006726381,-0.266693294318726,-2.19358997929378,-0.710729219152377,-0.103964918922252,NA,0.351630341739075,"vCTB","N6","starmap",-1.87559494183549,0.104250273622765,"vCTB2"
"W9_W9_tile_10_cell_118","W9",211,139,"W9",9,"tile_W9_10","W9","9w_1d",16955,12304,2406.13506,1746.77994,2406.13506,1746.77994,139,211,3,"Fibroblast2",0.829641130271859,9,2406.13506,1746.77994,"Fibroblast2","Fibroblast2",0.829641130271859,"Fibroblast2","author","Fibroblast2","author",-1.46103331627418,-2.36771272575526,-1.02395329720527,-0.286066976377108,34.9578802934234,0.0793130903347838,-0.126878234636405,NA,34.9578802934234,"Fibroblast","N5","starmap",-0.58037809388903,0.341025173294418,"Fibroblast2"
"W9_W9_tile_10_cell_142","W9",81,57,"W9",9,"tile_W9_10","W9","9w_1d",17412,12459,2471.01992,1768.78684,2471.01992,1768.78684,57,81,0,"vCTB2",0.671926022597965,9,2471.01992,1768.78684,"vCTB2","vCTB2",0.671926022597965,"vCTB2","author","vCTB2","author",-1.39288045156828,0.438971481404296,0.0697514267926439,-0.322766648919314,-3.00010608027989,-0.746599942438438,-0.105610941087007,NA,0.438971481404296,"vCTB","N6","starmap",-0.938250060706053,0.296333454943451,"vCTB2"
"W9_W9_tile_10_cell_155","W9",422,108,"W9",9,"tile_W9_10","W9","9w_1d",17755,12607.5,2519.71906,1789.87087,2519.71906,1789.87087,108,422,7,"STB",0.252989955425007,9,2519.71906,1789.87087,"STB","STB",0.252989955425007,"STB","author","STB","author",0.0682092615844105,1.67344268828154,-0.601470311725878,0.0129994424410151,-0.34844384077639,-0.610213623247956,-0.103708792469415,NA,1.67344268828154,"vCTB","N6","starmap",-0.690429115039521,0.326979204669829,"STB"
"W9_W9_tile_10_cell_157","W9",527,247,"W9",9,"tile_W9_10","W9","9w_1d",17364,12370,2464.20488,1756.15062,2464.20488,1756.15062,247,527,5,"unknown3",0.414537913732732,9,2464.20488,1756.15062,"unknown3","unknown3",0.414537913732732,"unknown3","author","unknown3","author",-1.44537641788883,-2.37049748253196,-0.820226360898671,-0.108261600784181,-3.66812084894217,15.1239240860754,1.23234683273394,NA,15.1239240860754,"Macrophage","N6","starmap",-1.20453285048866,0.254742794600511,"unknown3"
"W9_W9_tile_10_cell_177","W9",117,41,"W9",9,"tile_W9_10","W9","9w_1d",17845,12805,2532.49726,1817.91192,2532.49726,1817.91192,41,117,2,"vCTB2",0.353590267525998,9,2532.49726,1817.91192,"vCTB2","vCTB2",0.353590267525998,"vCTB2","author","vCTB2","author",-1.40223246947039,0.233898843398653,-0.138026876212203,-0.304141736870021,-2.59831708869637,-0.74214152794195,-0.111475221100951,NA,0.233898843398653,"vCTB","N2","starmap",-1.48165299259076,0.204487413352791,"vCTB2"
"W9_W9_tile_10_cell_183","W9",140,67,"W9",9,"tile_W9_10","W9","9w_1d",17710,12803,2513.32996,1817.62796,2513.32996,1817.62796,67,140,7,"vCTB2",0.329850416916425,9,2513.32996,1817.62796,"vCTB2","vCTB2",0.329850416916425,"vCTB2","author","vCTB2","author",-1.75480780916809,5.65212344885296,12.0032276374835,-0.180449223916935,-4.11380773150931,-0.86579587105319,-0.133181083281765,NA,12.0032276374835,"STB","N6","starmap",-0.135548374693543,0.406421014228384,"vCTB2"
"W9_W9_tile_10_cell_216","W9",211,123,"W9",9,"tile_W9_10","W9","9w_1d",17109,12336,2427.99998,1751.3233,2427.99998,1751.3233,123,211,4,"Fibroblast2",0.63295838829784,9,2427.99998,1751.3233,"Fibroblast2","Fibroblast2",0.63295838829784,"Fibroblast2","author","Fibroblast2","author",-0.790158092947334,-1.98989261510694,-1.05489823606393,-0.2548008865395,58.0738307580902,-0.42245412457652,-0.121658683279643,NA,58.0738307580902,"Fibroblast","N6","starmap",-0.483485825713031,0.355983217803721,"Fibroblast2"
"W9_W9_tile_10_cell_234","W9",126,91,"W9",9,"tile_W9_10","W9","9w_1d",16719,12499,2372.62778,1774.46604,2372.62778,1774.46604,91,126,4,"Fibroblast2",0.447750283828036,9,2372.62778,1774.46604,"Fibroblast2","Fibroblast2",0.447750283828036,"Fibroblast2","author","Fibroblast2","author",-0.980577573308876,-2.05176750331746,-0.938215952632963,-0.24300964679491,25.9241562685982,-0.71780724530672,-0.138569170616109,NA,25.9241562685982,"Fibroblast","N8","starmap",-0.217111311834829,0.396661802261948,"Fibroblast2"
"W9_W9_tile_10_cell_236","W9",217,137,"W9",9,"tile_W9_10","W9","9w_1d",17555,12748,2491.32306,1809.81906,2491.32306,1809.81906,137,217,8,"unknown3",0.254327669355314,9,2491.32306,1809.81906,"unknown3","unknown3",0.254327669355314,"unknown3","author","unknown3","author",1.65723988782569,-2.34961422971773,-0.929090713083002,-0.18141912372117,23.5471157054914,-0.780589759450335,-0.124445521524951,NA,23.5471157054914,"Fibroblast","N6","starmap",-0.868029588058195,0.306366289675301,"unknown3"
"W9_W9_tile_10_cell_241","W9",183,125,"W9",9,"tile_W9_10","W9","9w_1d",17196,12596,2440.35224,1788.2381,2440.35224,1788.2381,125,183,3,"Fibroblast2",0.555095642770805,9,2440.35224,1788.2381,"Fibroblast2","Fibroblast2",0.555095642770805,"Fibroblast2","author","Fibroblast2","author",-0.937960085744167,-2.28932762728994,-0.94092390428396,-0.112035067407136,25.1322331434313,-0.60816254561962,-0.162566411674991,NA,25.1322331434313,"Fibroblast","N6","starmap",-0.196978363930153,0.399854067858446,"Fibroblast2"
"W9_W9_tile_10_cell_242","W9",84,64,"W9",9,"tile_W9_10","W9","9w_1d",17452,12769,2476.69912,1812.80064,2476.69912,1812.80064,64,84,4,"Fibroblast2",0.246321390262239,9,2476.69912,1812.80064,"Fibroblast2","Fibroblast2",0.246321390262239,"Fibroblast2","author","Fibroblast2","author",-1.30984917344365,0.422539444417782,-0.621433899542409,0.280470685455395,9.54034908898873,-0.120985685892995,-0.075963191375229,NA,9.54034908898873,"Fibroblast","N5","starmap",-2.01233758657951,0.0739693542502736,"Fibroblast2"
"W9_W9_tile_10_cell_244","W9",427,212,"W9",9,"tile_W9_10","W9","9w_1d",16721,12394,2372.91174,1759.55814,2372.91174,1759.55814,212,427,9,"Hofbauer cells",0.663206473091042,9,2372.91174,1759.55814,"Hofbauer cells","Hofbauer cells",0.663206473091042,"Hofbauer cells","author","Hofbauer cells","author",-2.08960116826656,-2.45799114099346,-0.938883170237994,-0.249419023545732,-3.79782131253728,2.65901071895771,0.721865561157615,NA,2.65901071895771,"Macrophage","N8","starmap",0.503335621691488,0.720722364100693,"Hofbauer cells"
"W9_W9_tile_10_cell_267","W9",95,75,"W9",9,"tile_W9_10","W9","9w_1d",17428,12674,2473.2916,1799.31254,2473.2916,1799.31254,75,95,4,"Fibroblast2",0.368014876478292,9,2473.2916,1799.31254,"Fibroblast2","Fibroblast2",0.368014876478292,"Fibroblast2","author","Fibroblast2","author",-0.76689078602201,-2.63516854698853,-0.979096870613026,-0.261997087158364,28.7191872355787,-0.628215183315821,-0.118180650695667,NA,28.7191872355787,"Fibroblast","N6","starmap",0.954147462534679,0.794509303174024,"Fibroblast2"
"W9_W9_tile_10_cell_289","W9",494,260,"W9",9,"tile_W9_10","W9","9w_1d",17264,12749,2450.00688,1809.96104,2450.00688,1809.96104,260,494,3,"Fibroblast2",0.877133544784107,9,2450.00688,1809.96104,"Fibroblast2","Fibroblast2",0.877133544784107,"Fibroblast2","author","Fibroblast2","author",-1.42398855970225,-2.44586599553255,-1.05015429387415,-0.267983323573575,39.0649613949348,0.497383537467842,-0.138603878832266,NA,39.0649613949348,"Fibroblast","N5","starmap",-0.99353147587665,0.290769792046698,"Fibroblast2"
"W9_W9_tile_10_cell_290","W9",168,116,"W9",9,"tile_W9_10","W9","9w_1d",17532.5,12616,2488.12851,1791.0777,2488.12851,1791.0777,116,168,5,"vCTB2",0.413596060715589,9,2488.12851,1791.0777,"vCTB2","vCTB2",0.413596060715589,"vCTB2","author","vCTB2","author",-1.38797401962647,1.03133115900929,-0.522529047935533,0.236108904341243,2.34933438953672,-0.384895348691861,-0.0799170509846708,NA,2.34933438953672,"Fibroblast","N6","starmap",-2.3949976004245,0.0194272163443999,"vCTB2"
"W9_W9_tile_10_cell_299","W9",176,124,"W9",9,"tile_W9_10","W9","9w_1d",17514,12809.5,2485.50188,1818.55083,2485.50188,1818.55083,124,176,8,"Fibroblast2",0.557041706656447,9,2485.50188,1818.55083,"Fibroblast2","Fibroblast2",0.557041706656447,"Fibroblast2","author","Fibroblast2","author",1.4816972302443,-2.1288698773329,-1.05497159790302,-0.24948436819744,49.939017502518,-0.737883174008698,-0.142387296246983,NA,49.939017502518,"Fibroblast","N5","starmap",-0.411887215747475,0.366198467712514,"Fibroblast2"
"W9_W9_tile_10_cell_303","W9",141,107,"W9",9,"tile_W9_10","W9","9w_1d",16704,12269,2370.49808,1741.81064,2370.49808,1741.81064,107,141,4,"Fibroblast2",0.677929714521484,9,2370.49808,1741.81064,"Fibroblast2","Fibroblast2",0.677929714521484,"Fibroblast2","author","Fibroblast2","author",-1.38068116395614,-2.11881497995533,-1.01018874884013,-0.266628192388959,31.8485827361798,-0.217406197727133,-0.135363212859103,NA,31.8485827361798,"Fibroblast","N5","starmap",-0.58406236003559,0.340842758117475,"Fibroblast2"
"W9_W9_tile_10_cell_333","W9",91,74,"W9",9,"tile_W9_10","W9","9w_1d",18181,11108,2580.20254,1576.97186,2580.20254,1576.97186,74,91,0,"vCTB2",0.521042358115402,9,2580.20254,1576.97186,"vCTB2","vCTB2",0.521042358115402,"vCTB2","author","vCTB2","author",-1.27259320306763,0.851504053259946,-0.560698715296402,-0.215415292243145,-1.56843686431173,-0.666788486180341,-0.0775470150062059,NA,0.851504053259946,"vCTB","N5","starmap",-1.4703197802652,0.207588471360817,"vCTB2"
"W9_W9_tile_10_cell_378","W9",133,85,"W9",9,"tile_W9_10","W9","9w_1d",17543,12514,2489.6193,1776.59574,2489.6193,1776.59574,85,133,2,"STB",0.328311169597404,9,2489.6193,1776.59574,"STB","STB",0.328311169597404,"STB","author","STB","author",-0.767350485288867,1.32145283694958,-0.272321550182858,-0.235296444295645,-1.63259422344133,-0.705657294765369,-0.117278697251278,NA,1.32145283694958,"vCTB","N6","starmap",-1.46492054450278,0.208409339657059,"STB"
"W9_W9_tile_10_cell_392","W9",283,179,"W9",9,"tile_W9_10","W9","9w_1d",17277,12285,2451.85262,1744.08232,2451.85262,1744.08232,179,283,5,"unknown3",0.285728689094492,9,2451.85262,1744.08232,"unknown3","unknown3",0.285728689094492,"unknown3","author","unknown3","author",-1.39144684908263,2.30255838465641,-0.905923231254571,-0.296834488642569,-3.35658600846531,-0.890141445782137,-0.134102610016927,NA,2.30255838465641,"vCTB","N6","starmap",-1.76679198140574,0.131247719810288,"unknown3"
"W9_W9_tile_10_cell_412","W9",141,95,"W9",9,"tile_W9_10","W9","9w_1d",16934,12360,2403.15348,1754.73082,2403.15348,1754.73082,95,141,3,"Fibroblast2",0.642145623657704,9,2403.15348,1754.73082,"Fibroblast2","Fibroblast2",0.642145623657704,"Fibroblast2","author","Fibroblast2","author",-1.35795114091686,-2.2379866372979,-1.02307742207642,-0.28348368844382,36.137191816266,0.127950190309,-0.0976345620578545,NA,36.137191816266,"Fibroblast","N5","starmap",-0.847383151347699,0.30901130974097,"Fibroblast2"
"W9_W9_tile_10_cell_425","W9",88,71,"W9",9,"tile_W9_10","W9","9w_1d",18343,11110.5,2603.2033,1577.32681,2603.2033,1577.32681,71,88,8,"Fibroblast1",0.428939495624551,9,2603.2033,1577.32681,"Fibroblast1","Fibroblast1",0.428939495624551,"Fibroblast1","author","Fibroblast1","author",1.2746964311105,-2.16780488905389,-0.949180261297287,-0.190090751540326,16.6927001226685,-0.784421208114679,-0.127579547317108,NA,16.6927001226685,"Fibroblast","N5","starmap",-1.13856286540994,0.266417365924845,"Fibroblast1"
"W9_W9_tile_10_cell_434","W9",168,100,"W9",9,"tile_W9_10","W9","9w_1d",17558,12679,2491.749,1800.02244,2491.749,1800.02244,100,168,0,"vCTB2",0.525440103731251,9,2491.749,1800.02244,"vCTB2","vCTB2",0.525440103731251,"vCTB2","author","vCTB2","author",-0.932935159696721,1.89644434792189,-0.745858394285779,-0.178531530353822,-1.1219062873988,-0.629322097244755,-0.0667779519561757,NA,1.89644434792189,"vCTB","N6","starmap",-1.4966559433959,0.199927033929223,"vCTB2"
"W9_W9_tile_10_cell_436","W9",272,79,"W9",9,"tile_W9_10","W9","9w_1d",17811,12763.5,2527.66994,1812.01975,2527.66994,1812.01975,79,272,7,"EVT2",0.271994590267664,9,2527.66994,1812.01975,"EVT2","EVT2",0.271994590267664,"EVT2","author","EVT2","author",-0.818223857984553,1.28481444666154,-0.543395075567561,-0.0613822479230333,0.113777747170889,-0.585623757922253,-0.0920273562630674,NA,1.28481444666154,"vCTB","N2","starmap",-1.65858046770909,0.156421014228384,"EVT2"
"W9_W9_tile_10_cell_450","W9",153,44,"W9",9,"tile_W9_10","W9","9w_1d",17955,12866,2548.11506,1826.5727,2548.11506,1826.5727,44,153,2,"vCTB2",0.464687495312258,9,2548.11506,1826.5727,"vCTB2","vCTB2",0.464687495312258,"vCTB2","author","vCTB2","author",-1.27539211085395,1.17393471163251,-0.553453207174532,-0.140747145106374,-0.940005926871088,-0.597839093183151,-0.0655637785034561,NA,1.17393471163251,"vCTB","N2","starmap",-1.53254279980675,0.191627143378329,"vCTB2"
"W9_W9_tile_10_cell_463","W9",154,69,"W9",9,"tile_W9_10","W9","9w_1d",17844.5,12887,2532.42627,1829.55428,2532.42627,1829.55428,69,154,7,"vCTB2",0.297607273821598,9,2532.42627,1829.55428,"vCTB2","vCTB2",0.297607273821598,"vCTB2","author","vCTB2","author",-1.02419109979322,0.904157739308228,-0.565446930834107,-0.211356094387529,-1.05249831786583,-0.736014146011158,-0.0964133607740039,NA,0.904157739308228,"vCTB","N2","starmap",-1.76507505557406,0.13206858810653,"vCTB2"
"W9_W9_tile_10_cell_469","W9",85,72,"W9",9,"tile_W9_10","W9","9w_1d",17229,12830,2445.03758,1821.46142,2445.03758,1821.46142,72,85,4,"Fibroblast2",0.290550171838888,9,2445.03758,1821.46142,"Fibroblast2","Fibroblast2",0.290550171838888,"Fibroblast2","author","Fibroblast2","author",-1.29495352407424,-2.3588948025647,-0.825982468416795,-0.273437933131121,20.8207909130896,-0.656190932869236,-0.14070983437943,NA,20.8207909130896,"Fibroblast","N5","starmap",0.370394946756594,0.701659978110179,"Fibroblast2"
"W9_W9_tile_10_cell_493","W9",249,131,"W9",9,"tile_W9_10","W9","9w_1d",17049,12192,2419.48118,1730.87818,2419.48118,1730.87818,131,249,5,"vCTB2",0.451814162325322,9,2419.48118,1730.87818,"vCTB2","vCTB2",0.451814162325322,"vCTB2","author","vCTB2","author",-1.67649914353405,1.07915857619594,-0.71239522711849,0.353095579160481,2.75302167139788,-0.539211512482701,-0.0665883639815282,NA,2.75302167139788,"Fibroblast","N5","starmap",-3.39802722572066,0.00200656694636994,"vCTB2"
"W9_W9_tile_10_cell_497","W9",240,157,"W9",9,"tile_W9_10","W9","9w_1d",17438,12525.5,2474.7114,1778.22851,2474.7114,1778.22851,157,240,5,"unknown3",0.271129471964443,9,2474.7114,1778.22851,"unknown3","unknown3",0.271129471964443,"unknown3","author","unknown3","author",-1.64064646037274,1.07431953169698,-0.682294660234693,0.276233879282112,2.78695184438056,-0.501064872345491,-0.0687407577524817,NA,2.78695184438056,"Fibroblast","N6","starmap",-3.171931487697,0.00282743524261219,"unknown3"
"W9_W9_tile_10_cell_507","W9",123,82,"W9",9,"tile_W9_10","W9","9w_1d",17282,12835,2452.56252,1822.17132,2452.56252,1822.17132,82,123,4,"Fibroblast2",0.354386591507804,9,2452.56252,1822.17132,"Fibroblast2","Fibroblast2",0.354386591507804,"Fibroblast2","author","Fibroblast2","author",-1.0047244582984,-2.30549241989707,-0.914539713807959,-0.280803113021734,21.704297916394,-0.6623622215045,-0.147177598723409,NA,21.704297916394,"Fibroblast","N5","starmap",0.168886848984456,0.676577891280555,"Fibroblast2"
"W9_W9_tile_10_cell_514","W9",358,158,"W9",9,"tile_W9_10","W9","9w_1d",17648,12747,2504.5272,1809.67708,2504.5272,1809.67708,158,358,7,"STB",0.38002755551039,9,2504.5272,1809.67708,"STB","STB",0.38002755551039,"STB","author","STB","author",0.306620378397351,-2.016543602446,-0.792190607476353,-0.0387565983015661,-3.79317859550267,27.9948856194149,2.76702865237749,NA,27.9948856194149,"Macrophage","N6","starmap",-2.00730283080558,0.0752462604888727,"STB"
"W9_W9_tile_10_cell_516","W9",102,84,"W9",9,"tile_W9_10","W9","9w_1d",17054,12276,2420.19108,1742.8045,2420.19108,1742.8045,84,102,4,"Fibroblast2",0.26315767105359,9,2420.19108,1742.8045,"Fibroblast2","Fibroblast2",0.26315767105359,"Fibroblast2","author","Fibroblast2","author",-0.818057815125453,-2.46201022286923,-0.939535886629689,-0.286164073891455,17.638749547642,-0.752075401582957,-0.154547859029169,NA,17.638749547642,"Fibroblast","N6","starmap",1.55031519465804,0.870485224370668,"Fibroblast2"
"W9_W9_tile_10_cell_527","W9",186,95,"W9",9,"tile_W9_10","W9","9w_1d",17615.5,12642.5,2499.91285,1794.84017,2499.91285,1794.84017,95,186,7,"STB",0.3913590190595,9,2499.91285,1794.84017,"STB","STB",0.3913590190595,"STB","author","STB","author",-1.77257984564248,6.22370776398071,12.4105458329908,-0.181892679997918,-4.04930145985546,-0.856756160601051,-0.133111494945388,NA,12.4105458329908,"STB","N6","starmap",0.222472373081636,0.682141554177308,"STB"
"W9_W9_tile_10_cell_539","W9",157,94,"W9",9,"tile_W9_10","W9","9w_1d",17200,12285,2440.92016,1744.08232,2440.92016,1744.08232,94,157,0,"vCTB2",0.652955733524748,9,2440.92016,1744.08232,"vCTB2","vCTB2",0.652955733524748,"vCTB2","author","vCTB2","author",-1.16988633010659,0.973697868020045,-0.777739174384935,-0.267015822716647,-2.72996895145385,-0.691354550070824,-0.117703128088778,NA,0.973697868020045,"vCTB","N6","starmap",-2.49830309363007,0.0141371762130609,"vCTB2"
"W9_W9_tile_10_cell_560","W9",211,74,"W9",9,"tile_W9_10","W9","9w_1d",17623,12439,2500.9777,1765.94724,2500.9777,1765.94724,74,211,2,"vCTB2",0.318354219350455,9,2500.9777,1765.94724,"vCTB2","vCTB2",0.318354219350455,"vCTB2","author","vCTB2","author",-1.20890902200167,1.0773465316133,-0.555950683525379,-0.181761794167328,-1.20507198040609,-0.651217859043375,-0.0787811859338598,NA,1.0773465316133,"vCTB","N6","starmap",-1.67168885556071,0.152863918278001,"vCTB2"
"W9_W9_tile_10_cell_575","W9",84,65,"W9",9,"tile_W9_10","W9","9w_1d",17497.5,12519,2483.15921,1777.30564,2483.15921,1777.30564,65,84,0,"vCTB2",0.481280188344375,9,2483.15921,1777.30564,"vCTB2","vCTB2",0.481280188344375,"vCTB2","author","vCTB2","author",-1.25358691979126,0.743187971137747,-0.228624874747583,-0.30457213434526,-2.69165594800533,-0.748313897653735,-0.11544832018125,NA,0.743187971137747,"vCTB","N6","starmap",-1.82276996544832,0.117657789128055,"vCTB2"
"W9_W9_tile_10_cell_602","W9",94,41,"W9",9,"tile_W9_10","W9","9w_1d",17534,12335,2488.34148,1751.18132,2488.34148,1751.18132,41,94,2,"vCTB2",0.460926307823701,9,2488.34148,1751.18132,"vCTB2","vCTB2",0.460926307823701,"vCTB2","author","vCTB2","author",-1.38652940240796,0.0386922785642483,-0.316221450693901,-0.275727775681281,-1.99830334576031,-0.732087690872627,-0.108441910756974,NA,0.0386922785642483,"vCTB","N6","starmap",-1.7381529480555,0.138817949653411,"vCTB2"
"W9_W9_tile_10_cell_605","W9",180,122,"W9",9,"tile_W9_10","W9","9w_1d",17414,12858,2471.30388,1825.43686,2471.30388,1825.43686,122,180,3,"Fibroblast2",0.559227773568241,9,2471.30388,1825.43686,"Fibroblast2","Fibroblast2",0.559227773568241,"Fibroblast2","author","Fibroblast2","author",-0.881848085225092,-2.22987059822527,-0.98194545147486,-0.268855936471162,32.8468835618314,-0.602504853090431,-0.136796396811712,NA,32.8468835618314,"Fibroblast","N5","starmap",0.669027831506021,0.745530828164903,"Fibroblast2"
"W9_W9_tile_10_cell_607","W9",248,132,"W9",9,"tile_W9_10","W9","9w_1d",17746,12870,2518.44124,1827.14062,2518.44124,1827.14062,132,248,10,"EVT2",0.272845238306624,9,2518.44124,1827.14062,"EVT2","EVT2",0.272845238306624,"EVT2","author","EVT2","author",-1.31511185049268,0.459835541147503,-0.593020785618886,0.563281662918384,4.12813270534973,-0.349301975530629,-0.0742591899849568,NA,4.12813270534973,"Fibroblast","N2","starmap",-1.64514980484152,0.160798978475009,"EVT2"
"W9_W9_tile_10_cell_614","W9",104,64,"W9",9,"tile_W9_10","W9","9w_1d",17108,12251,2427.858,1739.255,2427.858,1739.255,64,104,0,"vCTB2",0.665042832912951,9,2427.858,1739.255,"vCTB2","vCTB2",0.665042832912951,"vCTB2","author","vCTB2","author",-1.17223326856022,1.65382953689175,-0.671463372422807,-0.209171463176041,-2.27051325927498,-0.618609001269216,-0.0779693989075246,NA,1.65382953689175,"vCTB","N6","starmap",-1.98563232788781,0.0805363006202116,"vCTB2"
"W9_W9_tile_10_cell_621","W9",211,127,"W9",9,"tile_W9_10","W9","9w_1d",17180,12373,2438.08056,1756.57656,2438.08056,1756.57656,127,211,3,"Fibroblast2",0.708695577019684,9,2438.08056,1756.57656,"Fibroblast2","Fibroblast2",0.708695577019684,"Fibroblast2","author","Fibroblast2","author",-1.34383675601417,-2.29606725576907,-1.02898706683004,-0.295859826584152,26.0086702174734,-0.419502973629148,-0.138700279443853,NA,26.0086702174734,"Fibroblast","N6","starmap",0.114238656095675,0.671379058737687,"Fibroblast2"
"W9_W9_tile_10_cell_624","W9",102,43,"W9",9,"tile_W9_10","W9","9w_1d",17744.5,12758.5,2518.22827,1811.30985,2518.22827,1811.30985,43,102,2,"EVT2",0.424801868116115,9,2518.22827,1811.30985,"EVT2","EVT2",0.424801868116115,"EVT2","author","EVT2","author",-1.24620702769856,0.840026685245832,-0.403689124671732,-0.278353315352304,-1.97270472302363,-0.719399768167974,-0.0969425885953037,NA,0.840026685245832,"vCTB","N6","starmap",-1.17928432618108,0.258847136081722,"EVT2"
"W9_W9_tile_10_cell_626","W9",201,135,"W9",9,"tile_W9_10","W9","9w_1d",17648,12837,2504.5272,1822.45528,2504.5272,1822.45528,135,201,0,"vCTB2",0.392738238340843,9,2504.5272,1822.45528,"vCTB2","vCTB2",0.392738238340843,"vCTB2","author","vCTB2","author",-1.25950722892658,0.986057885308959,-0.50748426063136,0.229592049240619,2.44883588873595,-0.386351856196199,-0.0796742711721936,NA,2.44883588873595,"Fibroblast","N2","starmap",-2.1515631216784,0.0487048522437067,"vCTB2"
"W9_W9_tile_10_cell_632","W9",258,171,"W9",9,"tile_W9_10","W9","9w_1d",17446,12607,2475.84724,1789.79988,2475.84724,1789.79988,171,258,5,"STB",0.610412241571467,9,2475.84724,1789.79988,"STB","STB",0.610412241571467,"STB","author","STB","author",-1.99827892020918,0.813217657018073,10.3285423603594,-0.188225388901345,-4.11825075465907,-0.835365595374645,-0.175556757677357,NA,10.3285423603594,"STB","N5","starmap",-1.07948022133625,0.275994162714338,"STB"
"W9_W9_tile_10_cell_65","W9",245,142,"W9",9,"tile_W9_10","W9","9w_1d",17405,12717,2470.02606,1805.41768,2470.02606,1805.41768,142,245,3,"Fibroblast2",0.881191142774485,9,2470.02606,1805.41768,"Fibroblast2","Fibroblast2",0.881191142774485,"Fibroblast2","author","Fibroblast2","author",-0.806458964451875,-2.13452504160872,-1.00381394758144,-0.244699231804071,36.5805150795867,-0.386866581929933,-0.130281995623034,NA,36.5805150795867,"Fibroblast","N5","starmap",-1.21821215958835,0.252827435242612,"Fibroblast2"
